tolerance,acc_raw_clean,acc_raw_att,acc_acra_att
2,0.6815642458100558,0.5251396648044693,0.6424581005586593
3,0.6815642458100558,0.5251396648044693,0.5810055865921788
4,0.6815642458100558,0.5251396648044693,0.5586592178770949
5,0.6815642458100558,0.5251396648044693,0.5586592178770949
6,0.6815642458100558,0.5251396648044693,0.49162011173184356
7,0.6815642458100558,0.5251396648044693,0.5195530726256983
