n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7150837988826816,0.5363128491620112,0.6368715083798883
5,0.7150837988826816,0.5363128491620112,0.6145251396648045
10,0.7150837988826816,0.5363128491620112,0.6256983240223464
20,0.7150837988826816,0.5363128491620112,0.6424581005586593
50,0.7150837988826816,0.5363128491620112,0.6312849162011173
70,0.7150837988826816,0.5363128491620112,0.6312849162011173
100,0.7150837988826816,0.5363128491620112,0.6424581005586593
