n_samples,acc_raw_clean,acc_raw_att,acc_acra_att
1,0.7094972067039106,0.5307262569832403,0.6424581005586593
5,0.7094972067039106,0.5307262569832403,0.6759776536312849
10,0.7094972067039106,0.5307262569832403,0.6703910614525139
20,0.7094972067039106,0.5307262569832403,0.659217877094972
50,0.7094972067039106,0.5307262569832403,0.664804469273743
70,0.7094972067039106,0.5307262569832403,0.664804469273743
100,0.7094972067039106,0.5307262569832403,0.6703910614525139
